R,G,B,X,Y
0.474509804,0.494117647,0.505882353,0.390625,0.666666667
0.466666667,0.509803922,0.533333333,0.390625,0.677083333
0.482352941,0.541176471,0.568627451,0.390625,0.6875
0.580392157,0.639215686,0.666666667,0.390625,0.697916667
0.721568627,0.780392157,0.8,0.390625,0.708333333
0.815686275,0.866666667,0.890196078,0.390625,0.71875
0.815686275,0.866666667,0.890196078,0.390625,0.729166667
0.784313725,0.839215686,0.850980392,0.390625,0.739583333
0.77254902,0.82745098,0.839215686,0.390625,0.75
0.760784314,0.815686275,0.819607843,0.390625,0.760416667
0.768627451,0.823529412,0.82745098,0.390625,0.770833333
0.811764706,0.866666667,0.870588235,0.390625,0.78125
0.643137255,0.705882353,0.705882353,0.390625,0.791666667
0.654901961,0.71372549,0.725490196,0.390625,0.802083333
0.82745098,0.898039216,0.905882353,0.390625,0.8125
0.780392157,0.850980392,0.858823529,0.390625,0.822916667
0.756862745,0.835294118,0.839215686,0.390625,0.833333333
0.77254902,0.854901961,0.858823529,0.390625,0.84375
0.788235294,0.870588235,0.874509804,0.390625,0.854166667
0.764705882,0.847058824,0.850980392,0.390625,0.864583333
0.780392157,0.862745098,0.866666667,0.390625,0.875
0.780392157,0.862745098,0.866666667,0.390625,0.885416667
0.780392157,0.862745098,0.866666667,0.390625,0.895833333
0.760784314,0.843137255,0.847058824,0.390625,0.90625
0.619607843,0.701960784,0.705882353,0.390625,0.916666667
0.764705882,0.847058824,0.850980392,0.390625,0.927083333
0.776470588,0.858823529,0.862745098,0.390625,0.9375
0.780392157,0.862745098,0.866666667,0.390625,0.947916667
0.776470588,0.858823529,0.862745098,0.390625,0.958333333
0.77254902,0.854901961,0.858823529,0.390625,0.96875
0.768627451,0.850980392,0.854901961,0.390625,0.979166667
0.760784314,0.843137255,0.847058824,0.390625,0.989583333
0.752941176,0.835294118,0.839215686,0.390625,1
0.670588235,0.6,0.584313725,0.3984375,0.010416667
0.647058824,0.576470588,0.560784314,0.3984375,0.020833333
0.607843137,0.545098039,0.545098039,0.3984375,0.03125
0.607843137,0.560784314,0.560784314,0.3984375,0.041666667
0.549019608,0.51372549,0.517647059,0.3984375,0.052083333
0.564705882,0.545098039,0.560784314,0.3984375,0.0625
0.556862745,0.549019608,0.568627451,0.3984375,0.072916667
0.729411765,0.733333333,0.752941176,0.3984375,0.083333333
0.549019608,0.560784314,0.588235294,0.3984375,0.09375
0.643137255,0.654901961,0.682352941,0.3984375,0.104166667
0.588235294,0.6,0.619607843,0.3984375,0.114583333
0.509803922,0.521568627,0.541176471,0.3984375,0.125
0.501960784,0.517647059,0.529411765,0.3984375,0.135416667
0.576470588,0.580392157,0.596078431,0.3984375,0.145833333
0.729411765,0.733333333,0.741176471,0.3984375,0.15625
0.823529412,0.831372549,0.82745098,0.3984375,0.166666667
0.682352941,0.705882353,0.690196078,0.3984375,0.177083333
0.831372549,0.866666667,0.847058824,0.3984375,0.1875
0.878431373,0.91372549,0.894117647,0.3984375,0.197916667
0.898039216,0.933333333,0.91372549,0.3984375,0.208333333
0.870588235,0.905882353,0.88627451,0.3984375,0.21875
0.623529412,0.666666667,0.643137255,0.3984375,0.229166667
0.8,0.843137255,0.819607843,0.3984375,0.239583333
0.666666667,0.709803922,0.68627451,0.3984375,0.25
0.870588235,0.91372549,0.898039216,0.3984375,0.260416667
0.858823529,0.905882353,0.890196078,0.3984375,0.270833333
0.850980392,0.898039216,0.882352941,0.3984375,0.28125
0.878431373,0.925490196,0.909803922,0.3984375,0.291666667
0.705882353,0.752941176,0.737254902,0.3984375,0.302083333
0.6,0.647058824,0.631372549,0.3984375,0.3125
0.717647059,0.776470588,0.756862745,0.3984375,0.322916667
0.682352941,0.729411765,0.71372549,0.3984375,0.333333333
0.815686275,0.858823529,0.843137255,0.3984375,0.34375
0.733333333,0.768627451,0.756862745,0.3984375,0.354166667
0.62745098,0.662745098,0.650980392,0.3984375,0.364583333
0.549019608,0.584313725,0.564705882,0.3984375,0.375
0.478431373,0.51372549,0.494117647,0.3984375,0.385416667
0.435294118,0.470588235,0.450980392,0.3984375,0.395833333
0.447058824,0.482352941,0.462745098,0.3984375,0.40625
0.48627451,0.525490196,0.494117647,0.3984375,0.416666667
0.505882353,0.545098039,0.51372549,0.3984375,0.427083333
0.623529412,0.650980392,0.623529412,0.3984375,0.4375
0.631372549,0.658823529,0.631372549,0.3984375,0.447916667
0.68627451,0.705882353,0.678431373,0.3984375,0.458333333
0.77254902,0.792156863,0.764705882,0.3984375,0.46875
0.768627451,0.780392157,0.745098039,0.3984375,0.479166667
0.756862745,0.768627451,0.741176471,0.3984375,0.489583333
0.749019608,0.77254902,0.733333333,0.3984375,0.5
0.780392157,0.82745098,0.780392157,0.3984375,0.510416667
0.71372549,0.768627451,0.717647059,0.3984375,0.520833333
0.741176471,0.780392157,0.745098039,0.3984375,0.53125
0.847058824,0.874509804,0.847058824,0.3984375,0.541666667
0.878431373,0.88627451,0.866666667,0.3984375,0.552083333
0.807843137,0.82745098,0.811764706,0.3984375,0.5625
0.815686275,0.839215686,0.831372549,0.3984375,0.572916667
0.882352941,0.925490196,0.909803922,0.3984375,0.583333333
0.870588235,0.933333333,0.921568627,0.3984375,0.59375
0.850980392,0.925490196,0.909803922,0.3984375,0.604166667
0.839215686,0.921568627,0.901960784,0.3984375,0.614583333
0.839215686,0.91372549,0.898039216,0.3984375,0.625
0.843137255,0.901960784,0.882352941,0.3984375,0.635416667
0.823529412,0.866666667,0.850980392,0.3984375,0.645833333
0.788235294,0.803921569,0.8,0.3984375,0.65625
0.749019608,0.764705882,0.768627451,0.3984375,0.666666667
0.62745098,0.666666667,0.674509804,0.3984375,0.677083333
0.541176471,0.584313725,0.592156863,0.3984375,0.6875
0.474509804,0.517647059,0.525490196,0.3984375,0.697916667
0.490196078,0.537254902,0.537254902,0.3984375,0.708333333
0.564705882,0.611764706,0.611764706,0.3984375,0.71875
0.666666667,0.71372549,0.71372549,0.3984375,0.729166667
0.776470588,0.823529412,0.823529412,0.3984375,0.739583333
0.862745098,0.909803922,0.909803922,0.3984375,0.75
0.847058824,0.894117647,0.894117647,0.3984375,0.760416667
0.850980392,0.898039216,0.898039216,0.3984375,0.770833333
0.839215686,0.88627451,0.88627451,0.3984375,0.78125
0.635294118,0.690196078,0.690196078,0.3984375,0.791666667
0.631372549,0.68627451,0.690196078,0.3984375,0.802083333
0.819607843,0.874509804,0.878431373,0.3984375,0.8125
0.819607843,0.874509804,0.878431373,0.3984375,0.822916667
0.811764706,0.874509804,0.874509804,0.3984375,0.833333333
0.792156863,0.862745098,0.862745098,0.3984375,0.84375
0.803921569,0.882352941,0.878431373,0.3984375,0.854166667
0.780392157,0.858823529,0.854901961,0.3984375,0.864583333
0.796078431,0.874509804,0.870588235,0.3984375,0.875
0.792156863,0.870588235,0.866666667,0.3984375,0.885416667
0.792156863,0.870588235,0.866666667,0.3984375,0.895833333
0.77254902,0.850980392,0.847058824,0.3984375,0.90625
0.631372549,0.709803922,0.705882353,0.3984375,0.916666667
0.788235294,0.866666667,0.862745098,0.3984375,0.927083333
0.784313725,0.862745098,0.858823529,0.3984375,0.9375
0.784313725,0.862745098,0.858823529,0.3984375,0.947916667
0.792156863,0.870588235,0.866666667,0.3984375,0.958333333
0.792156863,0.870588235,0.866666667,0.3984375,0.96875
0.780392157,0.858823529,0.854901961,0.3984375,0.979166667
0.77254902,0.850980392,0.847058824,0.3984375,0.989583333
0.776470588,0.854901961,0.850980392,0.3984375,1
0.654901961,0.596078431,0.576470588,0.40625,0.010416667
0.643137255,0.584313725,0.564705882,0.40625,0.020833333
0.596078431,0.541176471,0.529411765,0.40625,0.03125
0.603921569,0.560784314,0.552941176,0.40625,0.041666667
0.529411765,0.494117647,0.498039216,0.40625,0.052083333
0.537254902,0.521568627,0.525490196,0.40625,0.0625
0.545098039,0.537254902,0.549019608,0.40625,0.072916667
0.662745098,0.658823529,0.678431373,0.40625,0.083333333
0.576470588,0.580392157,0.6,0.40625,0.09375
0.682352941,0.68627451,0.705882353,0.40625,0.104166667
0.537254902,0.541176471,0.560784314,0.40625,0.114583333
0.466666667,0.470588235,0.48627451,0.40625,0.125
0.482352941,0.478431373,0.498039216,0.40625,0.135416667
0.552941176,0.549019608,0.568627451,0.40625,0.145833333
0.705882353,0.705882353,0.71372549,0.40625,0.15625
0.631372549,0.635294118,0.643137255,0.40625,0.166666667
0.662745098,0.678431373,0.674509804,0.40625,0.177083333
0.835294118,0.870588235,0.850980392,0.40625,0.1875
0.917647059,0.941176471,0.933333333,0.40625,0.197916667
0.854901961,0.890196078,0.870588235,0.40625,0.208333333
0.815686275,0.850980392,0.839215686,0.40625,0.21875
0.662745098,0.698039216,0.678431373,0.40625,0.229166667
0.843137255,0.878431373,0.866666667,0.40625,0.239583333
0.647058824,0.690196078,0.674509804,0.40625,0.25
0.843137255,0.88627451,0.870588235,0.40625,0.260416667
0.796078431,0.839215686,0.823529412,0.40625,0.270833333
0.803921569,0.847058824,0.831372549,0.40625,0.28125
0.839215686,0.88627451,0.870588235,0.40625,0.291666667
0.694117647,0.741176471,0.725490196,0.40625,0.302083333
0.619607843,0.666666667,0.650980392,0.40625,0.3125
0.71372549,0.760784314,0.745098039,0.40625,0.322916667
0.650980392,0.698039216,0.682352941,0.40625,0.333333333
0.721568627,0.764705882,0.749019608,0.40625,0.34375
0.596078431,0.631372549,0.611764706,0.40625,0.354166667
0.462745098,0.498039216,0.478431373,0.40625,0.364583333
0.431372549,0.466666667,0.447058824,0.40625,0.375
0.490196078,0.525490196,0.505882353,0.40625,0.385416667
0.57254902,0.607843137,0.588235294,0.40625,0.395833333
0.647058824,0.682352941,0.662745098,0.40625,0.40625
0.694117647,0.729411765,0.709803922,0.40625,0.416666667
0.682352941,0.721568627,0.690196078,0.40625,0.427083333
0.780392157,0.819607843,0.788235294,0.40625,0.4375
0.698039216,0.737254902,0.705882353,0.40625,0.447916667
0.741176471,0.780392157,0.749019608,0.40625,0.458333333
0.819607843,0.847058824,0.819607843,0.40625,0.46875
0.780392157,0.807843137,0.780392157,0.40625,0.479166667
0.823529412,0.850980392,0.823529412,0.40625,0.489583333
0.843137255,0.882352941,0.850980392,0.40625,0.5
0.741176471,0.803921569,0.764705882,0.40625,0.510416667
0.62745098,0.690196078,0.650980392,0.40625,0.520833333
0.611764706,0.654901961,0.631372549,0.40625,0.53125
0.737254902,0.77254902,0.752941176,0.40625,0.541666667
0.858823529,0.878431373,0.862745098,0.40625,0.552083333
0.862745098,0.878431373,0.874509804,0.40625,0.5625
0.831372549,0.854901961,0.847058824,0.40625,0.572916667
0.815686275,0.858823529,0.843137255,0.40625,0.583333333
0.776470588,0.835294118,0.815686275,0.40625,0.59375
0.768627451,0.843137255,0.819607843,0.40625,0.604166667
0.780392157,0.854901961,0.839215686,0.40625,0.614583333
0.807843137,0.882352941,0.858823529,0.40625,0.625
0.839215686,0.898039216,0.878431373,0.40625,0.635416667
0.847058824,0.890196078,0.874509804,0.40625,0.645833333
0.839215686,0.854901961,0.850980392,0.40625,0.65625
0.815686275,0.831372549,0.82745098,0.40625,0.666666667
0.854901961,0.878431373,0.870588235,0.40625,0.677083333
0.796078431,0.831372549,0.819607843,0.40625,0.6875
0.721568627,0.756862745,0.745098039,0.40625,0.697916667
0.643137255,0.678431373,0.666666667,0.40625,0.708333333
0.57254902,0.607843137,0.596078431,0.40625,0.71875
0.541176471,0.576470588,0.564705882,0.40625,0.729166667
0.57254902,0.607843137,0.596078431,0.40625,0.739583333
0.623529412,0.666666667,0.650980392,0.40625,0.75
0.764705882,0.807843137,0.792156863,0.40625,0.760416667
0.815686275,0.854901961,0.850980392,0.40625,0.770833333
0.831372549,0.870588235,0.866666667,0.40625,0.78125
0.670588235,0.717647059,0.709803922,0.40625,0.791666667
0.662745098,0.701960784,0.698039216,0.40625,0.802083333
0.815686275,0.862745098,0.854901961,0.40625,0.8125
0.839215686,0.88627451,0.88627451,0.40625,0.822916667
0.819607843,0.878431373,0.866666667,0.40625,0.833333333
0.807843137,0.870588235,0.866666667,0.40625,0.84375
0.823529412,0.88627451,0.874509804,0.40625,0.854166667
0.796078431,0.858823529,0.854901961,0.40625,0.864583333
0.811764706,0.874509804,0.862745098,0.40625,0.875
0.807843137,0.870588235,0.866666667,0.40625,0.885416667
0.807843137,0.870588235,0.858823529,0.40625,0.895833333
0.788235294,0.850980392,0.847058824,0.40625,0.90625
0.647058824,0.709803922,0.698039216,0.40625,0.916666667
0.811764706,0.874509804,0.870588235,0.40625,0.927083333
0.796078431,0.858823529,0.847058824,0.40625,0.9375
0.792156863,0.854901961,0.850980392,0.40625,0.947916667
0.8,0.862745098,0.850980392,0.40625,0.958333333
0.803921569,0.866666667,0.862745098,0.40625,0.96875
0.803921569,0.866666667,0.854901961,0.40625,0.979166667
0.807843137,0.870588235,0.866666667,0.40625,0.989583333
0.815686275,0.878431373,0.866666667,0.40625,1
0.647058824,0.596078431,0.57254902,0.4140625,0.010416667
0.654901961,0.611764706,0.588235294,0.4140625,0.020833333
0.603921569,0.560784314,0.545098039,0.4140625,0.03125
0.607843137,0.568627451,0.560784314,0.4140625,0.041666667
0.521568627,0.490196078,0.482352941,0.4140625,0.052083333
0.545098039,0.529411765,0.525490196,0.4140625,0.0625
0.545098039,0.537254902,0.549019608,0.4140625,0.072916667
0.560784314,0.552941176,0.57254902,0.4140625,0.083333333
0.564705882,0.560784314,0.580392157,0.4140625,0.09375
0.658823529,0.654901961,0.674509804,0.4140625,0.104166667
0.498039216,0.494117647,0.51372549,0.4140625,0.114583333
0.466666667,0.462745098,0.482352941,0.4140625,0.125
0.498039216,0.490196078,0.509803922,0.4140625,0.135416667
0.560784314,0.552941176,0.564705882,0.4140625,0.145833333
0.678431373,0.670588235,0.682352941,0.4140625,0.15625
0.490196078,0.490196078,0.498039216,0.4140625,0.166666667
0.678431373,0.682352941,0.690196078,0.4140625,0.177083333
0.792156863,0.815686275,0.807843137,0.4140625,0.1875
0.905882353,0.921568627,0.925490196,0.4140625,0.197916667
0.870588235,0.894117647,0.88627451,0.4140625,0.208333333
0.823529412,0.847058824,0.847058824,0.4140625,0.21875
0.662745098,0.68627451,0.678431373,0.4140625,0.229166667
0.815686275,0.839215686,0.839215686,0.4140625,0.239583333
0.615686275,0.650980392,0.647058824,0.4140625,0.25
0.854901961,0.890196078,0.88627451,0.4140625,0.260416667
0.776470588,0.815686275,0.811764706,0.4140625,0.270833333
0.780392157,0.819607843,0.815686275,0.4140625,0.28125
0.839215686,0.878431373,0.874509804,0.4140625,0.291666667
0.764705882,0.803921569,0.8,0.4140625,0.302083333
0.694117647,0.733333333,0.729411765,0.4140625,0.3125
0.674509804,0.71372549,0.709803922,0.4140625,0.322916667
0.564705882,0.607843137,0.592156863,0.4140625,0.333333333
0.505882353,0.541176471,0.521568627,0.4140625,0.34375
0.494117647,0.533333333,0.501960784,0.4140625,0.354166667
0.521568627,0.560784314,0.529411765,0.4140625,0.364583333
0.607843137,0.647058824,0.615686275,0.4140625,0.375
0.71372549,0.756862745,0.733333333,0.4140625,0.385416667
0.796078431,0.839215686,0.815686275,0.4140625,0.395833333
0.839215686,0.882352941,0.858823529,0.4140625,0.40625
0.854901961,0.898039216,0.874509804,0.4140625,0.416666667
0.815686275,0.858823529,0.835294118,0.4140625,0.427083333
0.760784314,0.803921569,0.780392157,0.4140625,0.4375
0.611764706,0.654901961,0.631372549,0.4140625,0.447916667
0.717647059,0.760784314,0.737254902,0.4140625,0.458333333
0.847058824,0.898039216,0.870588235,0.4140625,0.46875
0.815686275,0.866666667,0.839215686,0.4140625,0.479166667
0.839215686,0.890196078,0.862745098,0.4140625,0.489583333
0.823529412,0.882352941,0.862745098,0.4140625,0.5
0.792156863,0.866666667,0.843137255,0.4140625,0.510416667
0.705882353,0.780392157,0.764705882,0.4140625,0.520833333
0.647058824,0.705882353,0.68627451,0.4140625,0.53125
0.690196078,0.733333333,0.717647059,0.4140625,0.541666667
0.811764706,0.835294118,0.82745098,0.4140625,0.552083333
0.901960784,0.917647059,0.91372549,0.4140625,0.5625
0.88627451,0.909803922,0.901960784,0.4140625,0.572916667
0.823529412,0.858823529,0.847058824,0.4140625,0.583333333
0.850980392,0.898039216,0.882352941,0.4140625,0.59375
0.839215686,0.905882353,0.874509804,0.4140625,0.604166667
0.82745098,0.901960784,0.878431373,0.4140625,0.614583333
0.82745098,0.894117647,0.862745098,0.4140625,0.625
0.82745098,0.88627451,0.858823529,0.4140625,0.635416667
0.839215686,0.882352941,0.858823529,0.4140625,0.645833333
0.854901961,0.870588235,0.866666667,0.4140625,0.65625
0.862745098,0.870588235,0.858823529,0.4140625,0.666666667
0.858823529,0.878431373,0.854901961,0.4140625,0.677083333
0.890196078,0.909803922,0.882352941,0.4140625,0.6875
0.917647059,0.945098039,0.91372549,0.4140625,0.697916667
0.905882353,0.933333333,0.901960784,0.4140625,0.708333333
0.819607843,0.847058824,0.815686275,0.4140625,0.71875
0.701960784,0.729411765,0.701960784,0.4140625,0.729166667
0.607843137,0.635294118,0.607843137,0.4140625,0.739583333
0.560784314,0.596078431,0.576470588,0.4140625,0.75
0.541176471,0.576470588,0.556862745,0.4140625,0.760416667
0.623529412,0.658823529,0.647058824,0.4140625,0.770833333
0.701960784,0.737254902,0.725490196,0.4140625,0.78125
0.678431373,0.721568627,0.705882353,0.4140625,0.791666667
0.749019608,0.784313725,0.77254902,0.4140625,0.802083333
0.874509804,0.917647059,0.901960784,0.4140625,0.8125
0.854901961,0.894117647,0.890196078,0.4140625,0.822916667
0.788235294,0.831372549,0.815686275,0.4140625,0.833333333
0.823529412,0.870588235,0.862745098,0.4140625,0.84375
0.831372549,0.890196078,0.870588235,0.4140625,0.854166667
0.803921569,0.862745098,0.850980392,0.4140625,0.864583333
0.819607843,0.878431373,0.858823529,0.4140625,0.875
0.815686275,0.874509804,0.862745098,0.4140625,0.885416667
0.811764706,0.870588235,0.850980392,0.4140625,0.895833333
0.796078431,0.854901961,0.843137255,0.4140625,0.90625
0.650980392,0.709803922,0.690196078,0.4140625,0.916666667
0.815686275,0.874509804,0.862745098,0.4140625,0.927083333
0.815686275,0.874509804,0.854901961,0.4140625,0.9375
0.811764706,0.870588235,0.858823529,0.4140625,0.947916667
0.815686275,0.874509804,0.854901961,0.4140625,0.958333333
0.823529412,0.882352941,0.870588235,0.4140625,0.96875
0.831372549,0.890196078,0.870588235,0.4140625,0.979166667
0.823529412,0.882352941,0.870588235,0.4140625,0.989583333
0.811764706,0.870588235,0.850980392,0.4140625,1
0.623529412,0.580392157,0.556862745,0.421875,0.010416667
0.650980392,0.615686275,0.588235294,0.421875,0.020833333
0.596078431,0.560784314,0.541176471,0.421875,0.03125
0.611764706,0.584313725,0.560784314,0.421875,0.041666667
0.51372549,0.482352941,0.470588235,0.421875,0.052083333
0.537254902,0.517647059,0.505882353,0.421875,0.0625
0.549019608,0.533333333,0.537254902,0.421875,0.072916667
0.494117647,0.48627451,0.498039216,0.421875,0.083333333
0.48627451,0.466666667,0.482352941,0.421875,0.09375
0.576470588,0.556862745,0.57254902,0.421875,0.104166667
0.494117647,0.474509804,0.498039216,0.421875,0.114583333
0.509803922,0.490196078,0.505882353,0.421875,0.125
0.533333333,0.51372549,0.529411765,0.421875,0.135416667
0.6,0.580392157,0.596078431,0.421875,0.145833333
0.729411765,0.705882353,0.721568627,0.421875,0.15625
0.556862745,0.549019608,0.560784314,0.421875,0.166666667
0.670588235,0.674509804,0.682352941,0.421875,0.177083333
0.631372549,0.647058824,0.650980392,0.421875,0.1875
0.756862745,0.77254902,0.776470588,0.421875,0.197916667
0.858823529,0.874509804,0.878431373,0.421875,0.208333333
0.862745098,0.878431373,0.882352941,0.421875,0.21875
0.658823529,0.682352941,0.682352941,0.421875,0.229166667
0.792156863,0.815686275,0.815686275,0.421875,0.239583333
0.670588235,0.694117647,0.694117647,0.421875,0.25
0.866666667,0.890196078,0.890196078,0.421875,0.260416667
0.866666667,0.901960784,0.898039216,0.421875,0.270833333
0.894117647,0.929411765,0.925490196,0.421875,0.28125
0.858823529,0.898039216,0.894117647,0.421875,0.291666667
0.725490196,0.760784314,0.756862745,0.421875,0.302083333
0.580392157,0.619607843,0.615686275,0.421875,0.3125
0.529411765,0.568627451,0.564705882,0.421875,0.322916667
0.521568627,0.564705882,0.549019608,0.421875,0.333333333
0.509803922,0.549019608,0.517647059,0.421875,0.34375
0.607843137,0.647058824,0.615686275,0.421875,0.354166667
0.741176471,0.780392157,0.749019608,0.421875,0.364583333
0.839215686,0.878431373,0.847058824,0.421875,0.375
0.862745098,0.905882353,0.882352941,0.421875,0.385416667
0.862745098,0.905882353,0.882352941,0.421875,0.395833333
0.866666667,0.909803922,0.88627451,0.421875,0.40625
0.878431373,0.921568627,0.898039216,0.421875,0.416666667
0.870588235,0.91372549,0.890196078,0.421875,0.427083333
0.760784314,0.803921569,0.780392157,0.421875,0.4375
0.690196078,0.737254902,0.721568627,0.421875,0.447916667
0.776470588,0.835294118,0.815686275,0.421875,0.458333333
0.82745098,0.88627451,0.866666667,0.421875,0.46875
0.780392157,0.847058824,0.823529412,0.421875,0.479166667
0.780392157,0.843137255,0.831372549,0.421875,0.489583333
0.756862745,0.831372549,0.815686275,0.421875,0.5
0.823529412,0.901960784,0.894117647,0.421875,0.510416667
0.815686275,0.894117647,0.88627451,0.421875,0.520833333
0.749019608,0.803921569,0.803921569,0.421875,0.53125
0.654901961,0.694117647,0.690196078,0.421875,0.541666667
0.670588235,0.694117647,0.694117647,0.421875,0.552083333
0.784313725,0.8,0.796078431,0.421875,0.5625
0.854901961,0.870588235,0.866666667,0.421875,0.572916667
0.843137255,0.866666667,0.850980392,0.421875,0.583333333
0.819607843,0.862745098,0.839215686,0.421875,0.59375
0.807843137,0.870588235,0.831372549,0.421875,0.604166667
0.8,0.866666667,0.82745098,0.421875,0.614583333
0.8,0.866666667,0.82745098,0.421875,0.625
0.819607843,0.870588235,0.843137255,0.421875,0.635416667
0.843137255,0.878431373,0.858823529,0.421875,0.645833333
0.874509804,0.890196078,0.88627451,0.421875,0.65625
0.898039216,0.905882353,0.88627451,0.421875,0.666666667
0.866666667,0.878431373,0.843137255,0.421875,0.677083333
0.850980392,0.862745098,0.819607843,0.421875,0.6875
0.847058824,0.858823529,0.815686275,0.421875,0.697916667
0.854901961,0.878431373,0.831372549,0.421875,0.708333333
0.874509804,0.898039216,0.858823529,0.421875,0.71875
0.874509804,0.901960784,0.870588235,0.421875,0.729166667
0.850980392,0.878431373,0.850980392,0.421875,0.739583333
0.819607843,0.854901961,0.835294118,0.421875,0.75
0.643137255,0.678431373,0.658823529,0.421875,0.760416667
0.611764706,0.654901961,0.639215686,0.421875,0.770833333
0.57254902,0.607843137,0.596078431,0.421875,0.78125
0.564705882,0.607843137,0.592156863,0.421875,0.791666667
0.678431373,0.71372549,0.709803922,0.421875,0.802083333
0.831372549,0.866666667,0.854901961,0.421875,0.8125
0.88627451,0.921568627,0.917647059,0.421875,0.822916667
0.854901961,0.898039216,0.882352941,0.421875,0.833333333
0.831372549,0.878431373,0.870588235,0.421875,0.84375
0.847058824,0.894117647,0.878431373,0.421875,0.854166667
0.819607843,0.866666667,0.858823529,0.421875,0.864583333
0.835294118,0.882352941,0.866666667,0.421875,0.875
0.82745098,0.874509804,0.866666667,0.421875,0.885416667
0.823529412,0.870588235,0.854901961,0.421875,0.895833333
0.803921569,0.850980392,0.843137255,0.421875,0.90625
0.662745098,0.709803922,0.694117647,0.421875,0.916666667
0.835294118,0.882352941,0.874509804,0.421875,0.927083333
0.858823529,0.905882353,0.890196078,0.421875,0.9375
0.850980392,0.898039216,0.890196078,0.421875,0.947916667
0.815686275,0.862745098,0.847058824,0.421875,0.958333333
0.815686275,0.862745098,0.854901961,0.421875,0.96875
0.839215686,0.88627451,0.870588235,0.421875,0.979166667
0.815686275,0.862745098,0.854901961,0.421875,0.989583333
0.760784314,0.807843137,0.792156863,0.421875,1
0.611764706,0.576470588,0.549019608,0.4296875,0.010416667
0.631372549,0.596078431,0.568627451,0.4296875,0.020833333
0.584313725,0.549019608,0.521568627,0.4296875,0.03125
0.643137255,0.615686275,0.592156863,0.4296875,0.041666667
0.525490196,0.494117647,0.482352941,0.4296875,0.052083333
0.51372549,0.494117647,0.482352941,0.4296875,0.0625
0.564705882,0.545098039,0.533333333,0.4296875,0.072916667
0.525490196,0.509803922,0.505882353,0.4296875,0.083333333
0.505882353,0.482352941,0.490196078,0.4296875,0.09375
0.552941176,0.529411765,0.537254902,0.4296875,0.104166667
0.545098039,0.521568627,0.537254902,0.4296875,0.114583333
0.596078431,0.57254902,0.588235294,0.4296875,0.125
0.603921569,0.580392157,0.596078431,0.4296875,0.135416667
0.658823529,0.635294118,0.650980392,0.4296875,0.145833333
0.760784314,0.725490196,0.745098039,0.4296875,0.15625
0.62745098,0.607843137,0.623529412,0.4296875,0.166666667
0.662745098,0.658823529,0.678431373,0.4296875,0.177083333
0.482352941,0.48627451,0.501960784,0.4296875,0.1875
0.564705882,0.568627451,0.584313725,0.4296875,0.197916667
0.71372549,0.717647059,0.733333333,0.4296875,0.208333333
0.803921569,0.807843137,0.823529412,0.4296875,0.21875
0.674509804,0.690196078,0.701960784,0.4296875,0.229166667
0.835294118,0.850980392,0.854901961,0.4296875,0.239583333
0.741176471,0.756862745,0.760784314,0.4296875,0.25
0.878431373,0.894117647,0.898039216,0.4296875,0.260416667
0.917647059,0.941176471,0.941176471,0.4296875,0.270833333
0.890196078,0.91372549,0.91372549,0.4296875,0.28125
0.752941176,0.788235294,0.784313725,0.4296875,0.291666667
0.619607843,0.643137255,0.635294118,0.4296875,0.302083333
0.490196078,0.525490196,0.51372549,0.4296875,0.3125
0.494117647,0.529411765,0.517647059,0.4296875,0.322916667
0.635294118,0.670588235,0.650980392,0.4296875,0.333333333
0.737254902,0.776470588,0.741176471,0.4296875,0.34375
0.807843137,0.847058824,0.811764706,0.4296875,0.354166667
0.878431373,0.917647059,0.882352941,0.4296875,0.364583333
0.894117647,0.933333333,0.898039216,0.4296875,0.375
0.866666667,0.905882353,0.874509804,0.4296875,0.385416667
0.843137255,0.882352941,0.850980392,0.4296875,0.395833333
0.850980392,0.88627451,0.866666667,0.4296875,0.40625
0.866666667,0.901960784,0.882352941,0.4296875,0.416666667
0.870588235,0.91372549,0.898039216,0.4296875,0.427083333
0.725490196,0.768627451,0.752941176,0.4296875,0.4375
0.725490196,0.77254902,0.764705882,0.4296875,0.447916667
0.71372549,0.77254902,0.760784314,0.4296875,0.458333333
0.654901961,0.717647059,0.705882353,0.4296875,0.46875
0.709803922,0.784313725,0.768627451,0.4296875,0.479166667
0.8,0.874509804,0.866666667,0.4296875,0.489583333
0.843137255,0.921568627,0.91372549,0.4296875,0.5
0.698039216,0.780392157,0.784313725,0.4296875,0.510416667
0.8,0.878431373,0.882352941,0.4296875,0.520833333
0.831372549,0.88627451,0.890196078,0.4296875,0.53125
0.745098039,0.784313725,0.788235294,0.4296875,0.541666667
0.709803922,0.725490196,0.729411765,0.4296875,0.552083333
0.796078431,0.796078431,0.796078431,0.4296875,0.5625
0.882352941,0.88627451,0.866666667,0.4296875,0.572916667
0.901960784,0.91372549,0.88627451,0.4296875,0.583333333
0.870588235,0.898039216,0.866666667,0.4296875,0.59375
0.850980392,0.898039216,0.858823529,0.4296875,0.604166667
0.843137255,0.894117647,0.854901961,0.4296875,0.614583333
0.850980392,0.901960784,0.862745098,0.4296875,0.625
0.858823529,0.901960784,0.870588235,0.4296875,0.635416667
0.854901961,0.894117647,0.862745098,0.4296875,0.645833333
0.847058824,0.866666667,0.850980392,0.4296875,0.65625
0.835294118,0.843137255,0.823529412,0.4296875,0.666666667
